<END>	<START>	Socket	close	connect	getInputStream	getOutputStream	getPort	getReceiveBufferSize	getRemoteSocketAddress	getSendBufferSize	isBound:FALSE	isBound:TRUE	isClosed:FALSE	isClosed:TRUE	isConnected:FALSE	isConnected:TRUE	setKeepAlive	setReceiveBufferSize	setSendBufferSize	setSoTimeout	setTcpNoDelay
XID:12	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -6.460246628940621 -13.809349002648329 -9.604907857058393 -3.996772187989964 -4.344411170249116 -6.276296464997353 -6.453646147603759 -6.008783673884901 -4.745831522426715 -4.0213178909870635 -4.031369509783679 -4.596824551770402 -6.464088430729078 -4.513065380473854 -7.176542725599884 -4.683283393484476 -5.375133392764265 -3.417595701980972 -0.0003732192805950792 -4.476824732839222 -5.4253530497882085 -5.372816503428391
XID:13	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -5.916877374870539 -11.349811997163611 -10.147276089208795 -5.562217738009355 -7.761036070990271 -6.479634391271854 -11.016768500432464 -4.774062996195312 -6.563869170570299 -5.377945627735543 -6.386985287094996 -5.607167680490226 -7.787396950567631 -4.735120813627287 -10.99832252418117 -5.148929478378787 -8.185894972174104 -2.6927092626501766e-05 -5.617295118630291 -6.302588431325741 -5.684772996841216 -5.494821522039853
XID:14	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -6.460246628940621 -13.809349002648329 -9.604907857058393 -3.996772187989964 -4.344411170249116 -6.276296464997353 -6.453646147603759 -6.008783673884901 -4.745831522426715 -4.0213178909870635 -4.031369509783679 -4.596824551770402 -6.464088430729078 -4.513065380473854 -7.176542725599884 -4.683283393484476 -5.375133392764265 -3.417595701980972 -0.0003732192805950792 -4.476824732839222 -5.4253530497882085 -5.372816503428391
XID:15	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -7.450133913957907 -15.52152729905652 -11.837979548813811 -7.1222757173173274 -6.191455498144271 -10.804053324619401 -9.194762924999802 -5.941137622576869 -8.91648663043936 -6.807870406814009 -5.537624466189701 -6.198471439690585 -9.4206005810076 -4.0583027648557115 -8.360122224366362 -5.081542714315408e-05 -14.367728005824977 -4.7536072975443275 -7.161511082403911 -5.331492013391707 -6.086883166709387 -5.983794278659083
XID:16	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -7.450133913957907 -15.52152729905652 -11.837979548813811 -7.1222757173173274 -6.191455498144271 -10.804053324619401 -9.194762924999802 -5.941137622576869 -8.91648663043936 -6.807870406814009 -5.537624466189701 -6.198471439690585 -9.4206005810076 -4.0583027648557115 -8.360122224366362 -5.081542714315408e-05 -14.367728005824977 -4.7536072975443275 -7.161511082403911 -5.331492013391707 -6.086883166709387 -5.983794278659083
XID:17	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -7.416148574060394 -14.712971285435572 -10.401518094148166 -7.515557792357593 -5.361013835124649 -11.191822123872816 -8.76002269964135 -8.57116085915925 -6.257342413414907 -5.861220629218676 -4.9795475582312365 -5.494274962384279 -6.492473345767491 -5.532603544314523 -11.767077548134479 -6.249889826657557 -6.9571725674675315 -4.6087366479750695 -6.313050186822455 -2.6927092626501766e-05 -5.054080612925037 -5.388463616881131
XID:18	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -7.450133913957907 -15.52152729905652 -11.837979548813811 -7.1222757173173274 -6.191455498144271 -10.804053324619401 -9.194762924999802 -5.941137622576869 -8.91648663043936 -6.807870406814009 -5.537624466189701 -6.198471439690585 -9.4206005810076 -4.0583027648557115 -8.360122224366362 -5.081542714315408e-05 -14.367728005824977 -4.7536072975443275 -7.161511082403911 -5.331492013391707 -6.086883166709387 -5.983794278659083
XID:19	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -7.124637730104381 -12.147847680700792 -11.793063541316537 -5.821423017838141 -5.3882554556179 -9.531468059815923 -7.547133010156652 -5.564373791233452 -6.389483561069367 -5.175998547080446 -5.657589163734272 -9.211925005136791 -11.083237680269066 -4.913633049801938 -10.831160872330846 -4.282084963215005 -7.107563107737528 -5.4457410710294925 -5.973099191109744 -4.995347656569896 -4.212860801514407e-05 -6.46849553697486
XID:20	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -7.450133913957907 -15.52152729905652 -11.837979548813811 -7.1222757173173274 -6.191455498144271 -10.804053324619401 -9.194762924999802 -5.941137622576869 -8.91648663043936 -6.807870406814009 -5.537624466189701 -6.198471439690585 -9.4206005810076 -4.0583027648557115 -8.360122224366362 -5.081542714315408e-05 -14.367728005824977 -4.7536072975443275 -7.161511082403911 -5.331492013391707 -6.086883166709387 -5.983794278659083
XID:21	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -3.0 -5.916877374870539 -11.349811997163611 -10.147276089208795 -5.562217738009355 -7.761036070990271 -6.479634391271854 -11.016768500432464 -4.774062996195312 -6.563869170570299 -5.377945627735543 -6.386985287094996 -5.607167680490226 -7.787396950567631 -4.735120813627287 -10.99832252418117 -5.148929478378787 -8.185894972174104 -2.6927092626501766e-05 -5.617295118630291 -6.302588431325741 -5.684772996841216 -5.494821522039853
XID:22	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -6.460246628940621 -13.809349002648329 -9.604907857058393 -3.996772187989964 -4.344411170249116 -6.276296464997353 -6.453646147603759 -6.008783673884901 -4.745831522426715 -4.0213178909870635 -4.031369509783679 -4.596824551770402 -6.464088430729078 -4.513065380473854 -7.176542725599884 -4.683283393484476 -5.375133392764265 -3.417595701980972 -0.0003732192805950792 -4.476824732839222 -5.4253530497882085 -5.372816503428391
XID:23	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -6.268192128499487 -12.446499272190483 -11.248942720052417 -6.817351428001222 -5.13017241464322 -6.400314478632138 -6.857375928051076 -5.279328944350072 -5.551295225629635 -7.491859637232274 -4.248535359465991 -7.0126828300636666 -8.060924753345395 -6.384598163441082e-05 -7.5289445741919865 -5.627419364969087 -6.582315778716417 -5.049329980845626 -5.396603354992298 -4.332444322930686 -4.923181215503488 -9.007768235489834
XID:24	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -7.124637730104381 -12.147847680700792 -11.793063541316537 -5.821423017838141 -5.3882554556179 -9.531468059815923 -7.547133010156652 -5.564373791233452 -6.389483561069367 -5.175998547080446 -5.657589163734272 -9.211925005136791 -11.083237680269066 -4.913633049801938 -10.831160872330846 -4.282084963215005 -7.107563107737528 -5.4457410710294925 -5.973099191109744 -4.995347656569896 -4.212860801514407e-05 -6.46849553697486
XID:25	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -6.268192128499487 -12.446499272190483 -11.248942720052417 -6.817351428001222 -5.13017241464322 -6.400314478632138 -6.857375928051076 -5.279328944350072 -5.551295225629635 -7.491859637232274 -4.248535359465991 -7.0126828300636666 -8.060924753345395 -6.384598163441082e-05 -7.5289445741919865 -5.627419364969087 -6.582315778716417 -5.049329980845626 -5.396603354992298 -4.332444322930686 -4.923181215503488 -9.007768235489834
XID:26	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -5.999192962576012 -9.955660186517468 -10.308222955676369 -5.8426641379027195 -5.5716659299759215 -5.746245349444391 -6.097901879072767 -5.646618555341326 -5.17732466800811 -5.728692881215036 -5.382239784180725 -8.194507977343472 -5.62105548653669 -8.15807831329507 -5.322533577051753 -4.580237497746462 -6.665636736292235 -4.850143773638179 -4.824839127004123 -5.250102206364559 -5.125305435919913 -4.299728210898882e-05
XID:27	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -7.416148574060394 -14.712971285435572 -10.401518094148166 -7.515557792357593 -5.361013835124649 -11.191822123872816 -8.76002269964135 -8.57116085915925 -6.257342413414907 -5.861220629218676 -4.9795475582312365 -5.494274962384279 -6.492473345767491 -5.532603544314523 -11.767077548134479 -6.249889826657557 -6.9571725674675315 -4.6087366479750695 -6.313050186822455 -2.6927092626501766e-05 -5.054080612925037 -5.388463616881131
XID:28	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -6.268192128499487 -12.446499272190483 -11.248942720052417 -6.817351428001222 -5.13017241464322 -6.400314478632138 -6.857375928051076 -5.279328944350072 -5.551295225629635 -7.491859637232274 -4.248535359465991 -7.0126828300636666 -8.060924753345395 -6.384598163441082e-05 -7.5289445741919865 -5.627419364969087 -6.582315778716417 -5.049329980845626 -5.396603354992298 -4.332444322930686 -4.923181215503488 -9.007768235489834
XID:29	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -7.416148574060394 -14.712971285435572 -10.401518094148166 -7.515557792357593 -5.361013835124649 -11.191822123872816 -8.76002269964135 -8.57116085915925 -6.257342413414907 -5.861220629218676 -4.9795475582312365 -5.494274962384279 -6.492473345767491 -5.532603544314523 -11.767077548134479 -6.249889826657557 -6.9571725674675315 -4.6087366479750695 -6.313050186822455 -2.6927092626501766e-05 -5.054080612925037 -5.388463616881131
XID:30	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -3.0 -7.124637730104381 -12.147847680700792 -11.793063541316537 -5.821423017838141 -5.3882554556179 -9.531468059815923 -7.547133010156652 -5.564373791233452 -6.389483561069367 -5.175998547080446 -5.657589163734272 -9.211925005136791 -11.083237680269066 -4.913633049801938 -10.831160872330846 -4.282084963215005 -7.107563107737528 -5.4457410710294925 -5.973099191109744 -4.995347656569896 -4.212860801514407e-05 -6.46849553697486
XID:31	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -6.460246628940621 -13.809349002648329 -9.604907857058393 -3.996772187989964 -4.344411170249116 -6.276296464997353 -6.453646147603759 -6.008783673884901 -4.745831522426715 -4.0213178909870635 -4.031369509783679 -4.596824551770402 -6.464088430729078 -4.513065380473854 -7.176542725599884 -4.683283393484476 -5.375133392764265 -3.417595701980972 -0.0003732192805950792 -4.476824732839222 -5.4253530497882085 -5.372816503428391
XID:32	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -6.268192128499487 -12.446499272190483 -11.248942720052417 -6.817351428001222 -5.13017241464322 -6.400314478632138 -6.857375928051076 -5.279328944350072 -5.551295225629635 -7.491859637232274 -4.248535359465991 -7.0126828300636666 -8.060924753345395 -6.384598163441082e-05 -7.5289445741919865 -5.627419364969087 -6.582315778716417 -5.049329980845626 -5.396603354992298 -4.332444322930686 -4.923181215503488 -9.007768235489834
XID:33	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -5.916877374870539 -11.349811997163611 -10.147276089208795 -5.562217738009355 -7.761036070990271 -6.479634391271854 -11.016768500432464 -4.774062996195312 -6.563869170570299 -5.377945627735543 -6.386985287094996 -5.607167680490226 -7.787396950567631 -4.735120813627287 -10.99832252418117 -5.148929478378787 -8.185894972174104 -2.6927092626501766e-05 -5.617295118630291 -6.302588431325741 -5.684772996841216 -5.494821522039853
XID:34	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -0.0004345117740176917 -3.0 -5.916877374870539 -11.349811997163611 -10.147276089208795 -5.562217738009355 -7.761036070990271 -6.479634391271854 -11.016768500432464 -4.774062996195312 -6.563869170570299 -5.377945627735543 -6.386985287094996 -5.607167680490226 -7.787396950567631 -4.735120813627287 -10.99832252418117 -5.148929478378787 -8.185894972174104 -2.6927092626501766e-05 -5.617295118630291 -6.302588431325741 -5.684772996841216 -5.494821522039853
XID:35	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -3.0 -3.0 -6.268192128499487 -12.446499272190483 -11.248942720052417 -6.817351428001222 -5.13017241464322 -6.400314478632138 -6.857375928051076 -5.279328944350072 -5.551295225629635 -7.491859637232274 -4.248535359465991 -7.0126828300636666 -8.060924753345395 -6.384598163441082e-05 -7.5289445741919865 -5.627419364969087 -6.582315778716417 -5.049329980845626 -5.396603354992298 -4.332444322930686 -4.923181215503488 -9.007768235489834
XID:36	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -7.450133913957907 -15.52152729905652 -11.837979548813811 -7.1222757173173274 -6.191455498144271 -10.804053324619401 -9.194762924999802 -5.941137622576869 -8.91648663043936 -6.807870406814009 -5.537624466189701 -6.198471439690585 -9.4206005810076 -4.0583027648557115 -8.360122224366362 -5.081542714315408e-05 -14.367728005824977 -4.7536072975443275 -7.161511082403911 -5.331492013391707 -6.086883166709387 -5.983794278659083
XID:37	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -6.268192128499487 -12.446499272190483 -11.248942720052417 -6.817351428001222 -5.13017241464322 -6.400314478632138 -6.857375928051076 -5.279328944350072 -5.551295225629635 -7.491859637232274 -4.248535359465991 -7.0126828300636666 -8.060924753345395 -6.384598163441082e-05 -7.5289445741919865 -5.627419364969087 -6.582315778716417 -5.049329980845626 -5.396603354992298 -4.332444322930686 -4.923181215503488 -9.007768235489834
XID:38	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -5.999192962576012 -9.955660186517468 -10.308222955676369 -5.8426641379027195 -5.5716659299759215 -5.746245349444391 -6.097901879072767 -5.646618555341326 -5.17732466800811 -5.728692881215036 -5.382239784180725 -8.194507977343472 -5.62105548653669 -8.15807831329507 -5.322533577051753 -4.580237497746462 -6.665636736292235 -4.850143773638179 -4.824839127004123 -5.250102206364559 -5.125305435919913 -4.299728210898882e-05
XID:39	-3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -0.0004345117740176917 -3.0 -3.0 -3.0 -0.0004345117740176917 -3.0 -3.0 -7.450133913957907 -15.52152729905652 -11.837979548813811 -7.1222757173173274 -6.191455498144271 -10.804053324619401 -9.194762924999802 -5.941137622576869 -8.91648663043936 -6.807870406814009 -5.537624466189701 -6.198471439690585 -9.4206005810076 -4.0583027648557115 -8.360122224366362 -5.081542714315408e-05 -14.367728005824977 -4.7536072975443275 -7.161511082403911 -5.331492013391707 -6.086883166709387 -5.983794278659083
